Time,Spring_0:a_end,Spring_0:b_end,FixedHook0:x,Ball0:x
18.94900,0.05000,1.71446,0.00000,1.81446
18.95000,0.05000,1.71363,0.00000,1.81363
18.95100,0.05000,1.71281,0.00000,1.81281
18.95200,0.05000,1.71198,0.00000,1.81198
18.95300,0.05000,1.71116,0.00000,1.81116
18.95400,0.05000,1.71033,0.00000,1.81033
18.95500,0.05000,1.70950,0.00000,1.80950
18.95600,0.05000,1.70867,0.00000,1.80867
18.95700,0.05000,1.70784,0.00000,1.80784
18.95800,0.05000,1.70702,0.00000,1.80702
18.95900,0.05000,1.70619,0.00000,1.80619
18.96000,0.05000,1.70535,0.00000,1.80535
18.96100,0.05000,1.70452,0.00000,1.80452
18.96200,0.05000,1.70369,0.00000,1.80369
18.96300,0.05000,1.70286,0.00000,1.80286
18.96400,0.05000,1.70202,0.00000,1.80202
18.96500,0.05000,1.70119,0.00000,1.80119
18.96600,0.05000,1.70036,0.00000,1.80036
18.96700,0.05000,1.69952,0.00000,1.79952
18.96800,0.05000,1.69868,0.00000,1.79868
18.96900,0.05000,1.69785,0.00000,1.79785
18.97000,0.05000,1.69701,0.00000,1.79701
18.97100,0.05000,1.69617,0.00000,1.79617
18.97200,0.05000,1.69533,0.00000,1.79533
18.97300,0.05000,1.69449,0.00000,1.79449
18.97400,0.05000,1.69365,0.00000,1.79365
18.97500,0.05000,1.69281,0.00000,1.79281
18.97600,0.05000,1.69197,0.00000,1.79197
18.97700,0.05000,1.69113,0.00000,1.79113
18.97800,0.05000,1.69029,0.00000,1.79029
18.97900,0.05000,1.68944,0.00000,1.78944
18.98000,0.05000,1.68860,0.00000,1.78860
18.98100,0.05000,1.68776,0.00000,1.78776
18.98200,0.05000,1.68691,0.00000,1.78691
18.98300,0.05000,1.68606,0.00000,1.78606
18.98400,0.05000,1.68522,0.00000,1.78522
18.98500,0.05000,1.68437,0.00000,1.78437
18.98600,0.05000,1.68352,0.00000,1.78352
18.98700,0.05000,1.68268,0.00000,1.78268
18.98800,0.05000,1.68183,0.00000,1.78183
18.98900,0.05000,1.68098,0.00000,1.78098
18.99000,0.05000,1.68013,0.00000,1.78013
18.99100,0.05000,1.67928,0.00000,1.77928
18.99200,0.05000,1.67842,0.00000,1.77842
18.99300,0.05000,1.67757,0.00000,1.77757
18.99400,0.05000,1.67672,0.00000,1.77672
18.99500,0.05000,1.67587,0.00000,1.77587
18.99600,0.05000,1.67501,0.00000,1.77501
18.99700,0.05000,1.67416,0.00000,1.77416
18.99800,0.05000,1.67330,0.00000,1.77330
18.99900,0.05000,1.67245,0.00000,1.77245
19.00000,0.05000,1.67159,0.00000,1.77159
19.00100,0.05000,1.67073,0.00000,1.77073
19.00200,0.05000,1.66988,0.00000,1.76988
19.00300,0.05000,1.66902,0.00000,1.76902
19.00400,0.05000,1.66816,0.00000,1.76816
19.00500,0.05000,1.66730,0.00000,1.76730
19.00600,0.05000,1.66644,0.00000,1.76644
19.00700,0.05000,1.66558,0.00000,1.76558
19.00800,0.05000,1.66472,0.00000,1.76472
19.00900,0.05000,1.66385,0.00000,1.76385
19.01000,0.05000,1.66299,0.00000,1.76299
19.01100,0.05000,1.66213,0.00000,1.76213
19.01200,0.05000,1.66126,0.00000,1.76126
19.01300,0.05000,1.66040,0.00000,1.76040
19.01400,0.05000,1.65953,0.00000,1.75953
19.01500,0.05000,1.65867,0.00000,1.75867
19.01600,0.05000,1.65780,0.00000,1.75780
19.01700,0.05000,1.65694,0.00000,1.75694
19.01800,0.05000,1.65607,0.00000,1.75607
19.01900,0.05000,1.65520,0.00000,1.75520
19.02000,0.05000,1.65433,0.00000,1.75433
19.02100,0.05000,1.65346,0.00000,1.75346
19.02200,0.05000,1.65259,0.00000,1.75259
19.02300,0.05000,1.65172,0.00000,1.75172
19.02400,0.05000,1.65085,0.00000,1.75085
19.02500,0.05000,1.64998,0.00000,1.74998
19.02600,0.05000,1.64911,0.00000,1.74911
19.02700,0.05000,1.64823,0.00000,1.74823
19.02800,0.05000,1.64736,0.00000,1.74736
19.02900,0.05000,1.64649,0.00000,1.74649
19.03000,0.05000,1.64561,0.00000,1.74561
19.03100,0.05000,1.64474,0.00000,1.74474
19.03200,0.05000,1.64386,0.00000,1.74386
19.03300,0.05000,1.64298,0.00000,1.74298
19.03400,0.05000,1.64211,0.00000,1.74211
19.03500,0.05000,1.64123,0.00000,1.74123
19.03600,0.05000,1.64035,0.00000,1.74035
19.03700,0.05000,1.63947,0.00000,1.73947
19.03800,0.05000,1.63859,0.00000,1.73859
19.03900,0.05000,1.63771,0.00000,1.73771
19.04000,0.05000,1.63683,0.00000,1.73683
19.04100,0.05000,1.63595,0.00000,1.73595
19.04200,0.05000,1.63507,0.00000,1.73507
19.04300,0.05000,1.63419,0.00000,1.73419
19.04400,0.05000,1.63330,0.00000,1.73330
19.04500,0.05000,1.63242,0.00000,1.73242
19.04600,0.05000,1.63153,0.00000,1.73153
19.04700,0.05000,1.63065,0.00000,1.73065
19.04800,0.05000,1.62976,0.00000,1.72976
19.04900,0.05000,1.62888,0.00000,1.72888
19.05000,0.05000,1.62799,0.00000,1.72799
19.05100,0.05000,1.62711,0.00000,1.72711
19.05200,0.05000,1.62622,0.00000,1.72622
19.05300,0.05000,1.62533,0.00000,1.72533
19.05400,0.05000,1.62444,0.00000,1.72444
19.05500,0.05000,1.62355,0.00000,1.72355
19.05600,0.05000,1.62266,0.00000,1.72266
19.05700,0.05000,1.62177,0.00000,1.72177
19.05800,0.05000,1.62088,0.00000,1.72088
19.05900,0.05000,1.61999,0.00000,1.71999
19.06000,0.05000,1.61910,0.00000,1.71910
19.06100,0.05000,1.61820,0.00000,1.71820
19.06200,0.05000,1.61731,0.00000,1.71731
19.06300,0.05000,1.61642,0.00000,1.71642
19.06400,0.05000,1.61552,0.00000,1.71552
19.06500,0.05000,1.61463,0.00000,1.71463
19.06600,0.05000,1.61373,0.00000,1.71373
19.06700,0.05000,1.61283,0.00000,1.71283
19.06800,0.05000,1.61194,0.00000,1.71194
19.06900,0.05000,1.61104,0.00000,1.71104
19.07000,0.05000,1.61014,0.00000,1.71014
19.07100,0.05000,1.60924,0.00000,1.70924
19.07200,0.05000,1.60835,0.00000,1.70835
19.07300,0.05000,1.60745,0.00000,1.70745
19.07400,0.05000,1.60655,0.00000,1.70655
19.07500,0.05000,1.60565,0.00000,1.70565
19.07600,0.05000,1.60474,0.00000,1.70474
19.07700,0.05000,1.60384,0.00000,1.70384
19.07800,0.05000,1.60294,0.00000,1.70294
19.07900,0.05000,1.60204,0.00000,1.70204
19.08000,0.05000,1.60113,0.00000,1.70113
19.08100,0.05000,1.60023,0.00000,1.70023
19.08200,0.05000,1.59932,0.00000,1.69932
19.08300,0.05000,1.59842,0.00000,1.69842
19.08400,0.05000,1.59751,0.00000,1.69751
19.08500,0.05000,1.59661,0.00000,1.69661
19.08600,0.05000,1.59570,0.00000,1.69570
19.08700,0.05000,1.59479,0.00000,1.69479
19.08800,0.05000,1.59389,0.00000,1.69389
19.08900,0.05000,1.59298,0.00000,1.69298
19.09000,0.05000,1.59207,0.00000,1.69207
19.09100,0.05000,1.59116,0.00000,1.69116
19.09200,0.05000,1.59025,0.00000,1.69025
19.09300,0.05000,1.58934,0.00000,1.68934
19.09400,0.05000,1.58843,0.00000,1.68843
19.09500,0.05000,1.58752,0.00000,1.68752
19.09600,0.05000,1.58660,0.00000,1.68660
19.09700,0.05000,1.58569,0.00000,1.68569
19.09800,0.05000,1.58478,0.00000,1.68478
19.09900,0.05000,1.58386,0.00000,1.68386
19.10000,0.05000,1.58295,0.00000,1.68295
19.10100,0.05000,1.58204,0.00000,1.68204
19.10200,0.05000,1.58112,0.00000,1.68112
19.10300,0.05000,1.58020,0.00000,1.68020
19.10400,0.05000,1.57929,0.00000,1.67929
19.10500,0.05000,1.57837,0.00000,1.67837
19.10600,0.05000,1.57745,0.00000,1.67745
19.10700,0.05000,1.57654,0.00000,1.67654
19.10800,0.05000,1.57562,0.00000,1.67562
19.10900,0.05000,1.57470,0.00000,1.67470
19.11000,0.05000,1.57378,0.00000,1.67378
19.11100,0.05000,1.57286,0.00000,1.67286
19.11200,0.05000,1.57194,0.00000,1.67194
19.11300,0.05000,1.57102,0.00000,1.67102
19.11400,0.05000,1.57009,0.00000,1.67009
19.11500,0.05000,1.56917,0.00000,1.66917
19.11600,0.05000,1.56825,0.00000,1.66825
19.11700,0.05000,1.56733,0.00000,1.66733
19.11800,0.05000,1.56640,0.00000,1.66640
19.11900,0.05000,1.56548,0.00000,1.66548
19.12000,0.05000,1.56455,0.00000,1.66455
19.12100,0.05000,1.56363,0.00000,1.66363
19.12200,0.05000,1.56270,0.00000,1.66270
19.12300,0.05000,1.56178,0.00000,1.66178
19.12400,0.05000,1.56085,0.00000,1.66085
19.12500,0.05000,1.55992,0.00000,1.65992
19.12600,0.05000,1.55899,0.00000,1.65899
19.12700,0.05000,1.55807,0.00000,1.65807
19.12800,0.05000,1.55714,0.00000,1.65714
19.12900,0.05000,1.55621,0.00000,1.65621
19.13000,0.05000,1.55528,0.00000,1.65528
19.13100,0.05000,1.55435,0.00000,1.65435
19.13200,0.05000,1.55342,0.00000,1.65342
19.13300,0.05000,1.55249,0.00000,1.65249
19.13400,0.05000,1.55155,0.00000,1.65155
19.13500,0.05000,1.55062,0.00000,1.65062
19.13600,0.05000,1.54969,0.00000,1.64969
19.13700,0.05000,1.54876,0.00000,1.64876
19.13800,0.05000,1.54782,0.00000,1.64782
19.13900,0.05000,1.54689,0.00000,1.64689
19.14000,0.05000,1.54595,0.00000,1.64595
19.14100,0.05000,1.54502,0.00000,1.64502
19.14200,0.05000,1.54408,0.00000,1.64408
19.14300,0.05000,1.54314,0.00000,1.64314
19.14400,0.05000,1.54221,0.00000,1.64221
19.14500,0.05000,1.54127,0.00000,1.64127
19.14600,0.05000,1.54033,0.00000,1.64033
19.14700,0.05000,1.53939,0.00000,1.63939
19.14800,0.05000,1.53846,0.00000,1.63846
19.14900,0.05000,1.53752,0.00000,1.63752
19.15000,0.05000,1.53658,0.00000,1.63658
19.15100,0.05000,1.53564,0.00000,1.63564
19.15200,0.05000,1.53470,0.00000,1.63470
19.15300,0.05000,1.53375,0.00000,1.63375
19.15400,0.05000,1.53281,0.00000,1.63281
19.15500,0.05000,1.53187,0.00000,1.63187
19.15600,0.05000,1.53093,0.00000,1.63093
19.15700,0.05000,1.52998,0.00000,1.62998
19.15800,0.05000,1.52904,0.00000,1.62904
19.15900,0.05000,1.52810,0.00000,1.62810
19.16000,0.05000,1.52715,0.00000,1.62715
19.16100,0.05000,1.52621,0.00000,1.62621
19.16200,0.05000,1.52526,0.00000,1.62526
19.16300,0.05000,1.52431,0.00000,1.62431
19.16400,0.05000,1.52337,0.00000,1.62337
19.16500,0.05000,1.52242,0.00000,1.62242
19.16600,0.05000,1.52147,0.00000,1.62147
19.16700,0.05000,1.52053,0.00000,1.62053
19.16800,0.05000,1.51958,0.00000,1.61958
19.16900,0.05000,1.51863,0.00000,1.61863
19.17000,0.05000,1.51768,0.00000,1.61768
19.17100,0.05000,1.51673,0.00000,1.61673
19.17200,0.05000,1.51578,0.00000,1.61578
19.17300,0.05000,1.51483,0.00000,1.61483
19.17400,0.05000,1.51388,0.00000,1.61388
19.17500,0.05000,1.51293,0.00000,1.61293
19.17600,0.05000,1.51197,0.00000,1.61197
19.17700,0.05000,1.51102,0.00000,1.61102
19.17800,0.05000,1.51007,0.00000,1.61007
19.17900,0.05000,1.50911,0.00000,1.60911
19.18000,0.05000,1.50816,0.00000,1.60816
19.18100,0.05000,1.50721,0.00000,1.60721
19.18200,0.05000,1.50625,0.00000,1.60625
19.18300,0.05000,1.50530,0.00000,1.60530
19.18400,0.05000,1.50434,0.00000,1.60434
19.18500,0.05000,1.50338,0.00000,1.60338
19.18600,0.05000,1.50243,0.00000,1.60243
19.18700,0.05000,1.50147,0.00000,1.60147
19.18800,0.05000,1.50051,0.00000,1.60051
19.18900,0.05000,1.49955,0.00000,1.59955
19.19000,0.05000,1.49860,0.00000,1.59860
19.19100,0.05000,1.49764,0.00000,1.59764
19.19200,0.05000,1.49668,0.00000,1.59668
19.19300,0.05000,1.49572,0.00000,1.59572
19.19400,0.05000,1.49476,0.00000,1.59476
19.19500,0.05000,1.49380,0.00000,1.59380
19.19600,0.05000,1.49283,0.00000,1.59283
19.19700,0.05000,1.49187,0.00000,1.59187
19.19800,0.05000,1.49091,0.00000,1.59091
19.19900,0.05000,1.48995,0.00000,1.58995
19.20000,0.05000,1.48899,0.00000,1.58899
19.20100,0.05000,1.48802,0.00000,1.58802
19.20200,0.05000,1.48706,0.00000,1.58706
19.20300,0.05000,1.48609,0.00000,1.58609
19.20400,0.05000,1.48513,0.00000,1.58513
19.20500,0.05000,1.48416,0.00000,1.58416
19.20600,0.05000,1.48320,0.00000,1.58320
19.20700,0.05000,1.48223,0.00000,1.58223
19.20800,0.05000,1.48127,0.00000,1.58127
19.20900,0.05000,1.48030,0.00000,1.58030
19.21000,0.05000,1.47933,0.00000,1.57933
19.21100,0.05000,1.47836,0.00000,1.57836
19.21200,0.05000,1.47740,0.00000,1.57740
19.21300,0.05000,1.47643,0.00000,1.57643
19.21400,0.05000,1.47546,0.00000,1.57546
19.21500,0.05000,1.47449,0.00000,1.57449
19.21600,0.05000,1.47352,0.00000,1.57352
19.21700,0.05000,1.47255,0.00000,1.57255
19.21800,0.05000,1.47158,0.00000,1.57158
19.21900,0.05000,1.47061,0.00000,1.57061
19.22000,0.05000,1.46964,0.00000,1.56964
19.22100,0.05000,1.46866,0.00000,1.56866
19.22200,0.05000,1.46769,0.00000,1.56769
19.22300,0.05000,1.46672,0.00000,1.56672
19.22400,0.05000,1.46574,0.00000,1.56574
19.22500,0.05000,1.46477,0.00000,1.56477
19.22600,0.05000,1.46380,0.00000,1.56380
19.22700,0.05000,1.46282,0.00000,1.56282
19.22800,0.05000,1.46185,0.00000,1.56185
19.22900,0.05000,1.46087,0.00000,1.56087
19.23000,0.05000,1.45990,0.00000,1.55990
19.23100,0.05000,1.45892,0.00000,1.55892
19.23200,0.05000,1.45794,0.00000,1.55794
19.23300,0.05000,1.45697,0.00000,1.55697
19.23400,0.05000,1.45599,0.00000,1.55599
19.23500,0.05000,1.45501,0.00000,1.55501
19.23600,0.05000,1.45403,0.00000,1.55403
19.23700,0.05000,1.45306,0.00000,1.55306
19.23800,0.05000,1.45208,0.00000,1.55208
19.23900,0.05000,1.45110,0.00000,1.55110
19.24000,0.05000,1.45012,0.00000,1.55012
19.24100,0.05000,1.44914,0.00000,1.54914
19.24200,0.05000,1.44816,0.00000,1.54816
19.24300,0.05000,1.44718,0.00000,1.54718
19.24400,0.05000,1.44619,0.00000,1.54619
19.24500,0.05000,1.44521,0.00000,1.54521
19.24600,0.05000,1.44423,0.00000,1.54423
19.24700,0.05000,1.44325,0.00000,1.54325
19.24800,0.05000,1.44226,0.00000,1.54226
19.24900,0.05000,1.44128,0.00000,1.54128
19.25000,0.05000,1.44030,0.00000,1.54030
19.25100,0.05000,1.43931,0.00000,1.53931
19.25200,0.05000,1.43833,0.00000,1.53833
19.25300,0.05000,1.43734,0.00000,1.53734
19.25400,0.05000,1.43636,0.00000,1.53636
19.25500,0.05000,1.43537,0.00000,1.53537
19.25600,0.05000,1.43439,0.00000,1.53439
19.25700,0.05000,1.43340,0.00000,1.53340
19.25800,0.05000,1.43241,0.00000,1.53241
19.25900,0.05000,1.43143,0.00000,1.53143
19.26000,0.05000,1.43044,0.00000,1.53044
19.26100,0.05000,1.42945,0.00000,1.52945
19.26200,0.05000,1.42846,0.00000,1.52846
19.26300,0.05000,1.42747,0.00000,1.52747
19.26400,0.05000,1.42649,0.00000,1.52649
19.26500,0.05000,1.42550,0.00000,1.52550
19.26600,0.05000,1.42451,0.00000,1.52451
19.26700,0.05000,1.42352,0.00000,1.52352
19.26800,0.05000,1.42252,0.00000,1.52252
19.26900,0.05000,1.42153,0.00000,1.52153
19.27000,0.05000,1.42054,0.00000,1.52054
19.27100,0.05000,1.41955,0.00000,1.51955
19.27200,0.05000,1.41856,0.00000,1.51856
19.27300,0.05000,1.41757,0.00000,1.51757
19.27400,0.05000,1.41657,0.00000,1.51657
19.27500,0.05000,1.41558,0.00000,1.51558
19.27600,0.05000,1.41459,0.00000,1.51459
19.27700,0.05000,1.41359,0.00000,1.51359
19.27800,0.05000,1.41260,0.00000,1.51260
19.27900,0.05000,1.41160,0.00000,1.51160
19.28000,0.05000,1.41061,0.00000,1.51061
19.28100,0.05000,1.40961,0.00000,1.50961
19.28200,0.05000,1.40862,0.00000,1.50862
19.28300,0.05000,1.40762,0.00000,1.50762
19.28400,0.05000,1.40663,0.00000,1.50663
19.28500,0.05000,1.40563,0.00000,1.50563
19.28600,0.05000,1.40463,0.00000,1.50463
19.28700,0.05000,1.40363,0.00000,1.50363
19.28800,0.05000,1.40264,0.00000,1.50264
19.28900,0.05000,1.40164,0.00000,1.50164
19.29000,0.05000,1.40064,0.00000,1.50064
19.29100,0.05000,1.39964,0.00000,1.49964
19.29200,0.05000,1.39864,0.00000,1.49864
19.29300,0.05000,1.39764,0.00000,1.49764
19.29400,0.05000,1.39664,0.00000,1.49664
19.29500,0.05000,1.39564,0.00000,1.49564
19.29600,0.05000,1.39464,0.00000,1.49464
19.29700,0.05000,1.39364,0.00000,1.49364
19.29800,0.05000,1.39264,0.00000,1.49264
19.29900,0.05000,1.39164,0.00000,1.49164
19.30000,0.05000,1.39063,0.00000,1.49063
19.30100,0.05000,1.38963,0.00000,1.48963
19.30200,0.05000,1.38863,0.00000,1.48863
19.30300,0.05000,1.38763,0.00000,1.48763
19.30400,0.05000,1.38662,0.00000,1.48662
19.30500,0.05000,1.38562,0.00000,1.48562
19.30600,0.05000,1.38462,0.00000,1.48462
19.30700,0.05000,1.38361,0.00000,1.48361
19.30800,0.05000,1.38261,0.00000,1.48261
19.30900,0.05000,1.38160,0.00000,1.48160
19.31000,0.05000,1.38060,0.00000,1.48060
19.31100,0.05000,1.37959,0.00000,1.47959
19.31200,0.05000,1.37858,0.00000,1.47858
19.31300,0.05000,1.37758,0.00000,1.47758
19.31400,0.05000,1.37657,0.00000,1.47657
19.31500,0.05000,1.37556,0.00000,1.47556
19.31600,0.05000,1.37456,0.00000,1.47456
19.31700,0.05000,1.37355,0.00000,1.47355
19.31800,0.05000,1.37254,0.00000,1.47254
19.31900,0.05000,1.37153,0.00000,1.47153
19.32000,0.05000,1.37052,0.00000,1.47052
19.32100,0.05000,1.36951,0.00000,1.46951
19.32200,0.05000,1.36851,0.00000,1.46851
19.32300,0.05000,1.36750,0.00000,1.46750
19.32400,0.05000,1.36649,0.00000,1.46649
19.32500,0.05000,1.36548,0.00000,1.46548
19.32600,0.05000,1.36447,0.00000,1.46447
19.32700,0.05000,1.36345,0.00000,1.46345
19.32800,0.05000,1.36244,0.00000,1.46244
19.32900,0.05000,1.36143,0.00000,1.46143
19.33000,0.05000,1.36042,0.00000,1.46042
19.33100,0.05000,1.35941,0.00000,1.45941
19.33200,0.05000,1.35840,0.00000,1.45840
19.33300,0.05000,1.35738,0.00000,1.45738
19.33400,0.05000,1.35637,0.00000,1.45637
19.33500,0.05000,1.35536,0.00000,1.45536
19.33600,0.05000,1.35434,0.00000,1.45434
19.33700,0.05000,1.35333,0.00000,1.45333
19.33800,0.05000,1.35231,0.00000,1.45231
19.33900,0.05000,1.35130,0.00000,1.45130
19.34000,0.05000,1.35028,0.00000,1.45028
19.34100,0.05000,1.34927,0.00000,1.44927
19.34200,0.05000,1.34825,0.00000,1.44825
19.34300,0.05000,1.34724,0.00000,1.44724
19.34400,0.05000,1.34622,0.00000,1.44622
19.34500,0.05000,1.34521,0.00000,1.44521
19.34600,0.05000,1.34419,0.00000,1.44419
19.34700,0.05000,1.34317,0.00000,1.44317
19.34800,0.05000,1.34215,0.00000,1.44215
19.34900,0.05000,1.34114,0.00000,1.44114
19.35000,0.05000,1.34012,0.00000,1.44012
19.35100,0.05000,1.33910,0.00000,1.43910
19.35200,0.05000,1.33808,0.00000,1.43808
19.35300,0.05000,1.33706,0.00000,1.43706
19.35400,0.05000,1.33605,0.00000,1.43605
19.35500,0.05000,1.33503,0.00000,1.43503
19.35600,0.05000,1.33401,0.00000,1.43401
19.35700,0.05000,1.33299,0.00000,1.43299
19.35800,0.05000,1.33197,0.00000,1.43197
19.35900,0.05000,1.33095,0.00000,1.43095
19.36000,0.05000,1.32993,0.00000,1.42993
19.36100,0.05000,1.32890,0.00000,1.42890
19.36200,0.05000,1.32788,0.00000,1.42788
19.36300,0.05000,1.32686,0.00000,1.42686
19.36400,0.05000,1.32584,0.00000,1.42584
19.36500,0.05000,1.32482,0.00000,1.42482
19.36600,0.05000,1.32380,0.00000,1.42380
19.36700,0.05000,1.32277,0.00000,1.42277
19.36800,0.05000,1.32175,0.00000,1.42175
19.36900,0.05000,1.32073,0.00000,1.42073
19.37000,0.05000,1.31970,0.00000,1.41970
19.37100,0.05000,1.31868,0.00000,1.41868
19.37200,0.05000,1.31766,0.00000,1.41766
19.37300,0.05000,1.31663,0.00000,1.41663
19.37400,0.05000,1.31561,0.00000,1.41561
19.37500,0.05000,1.31458,0.00000,1.41458
19.37600,0.05000,1.31356,0.00000,1.41356
19.37700,0.05000,1.31253,0.00000,1.41253
19.37800,0.05000,1.31151,0.00000,1.41151
19.37900,0.05000,1.31048,0.00000,1.41048
19.38000,0.05000,1.30945,0.00000,1.40945
19.38100,0.05000,1.30843,0.00000,1.40843
19.38200,0.05000,1.30740,0.00000,1.40740
19.38300,0.05000,1.30637,0.00000,1.40637
19.38400,0.05000,1.30535,0.00000,1.40535
19.38500,0.05000,1.30432,0.00000,1.40432
19.38600,0.05000,1.30329,0.00000,1.40329
19.38700,0.05000,1.30226,0.00000,1.40226
19.38800,0.05000,1.30124,0.00000,1.40124
19.38900,0.05000,1.30021,0.00000,1.40021
19.39000,0.05000,1.29918,0.00000,1.39918
19.39100,0.05000,1.29815,0.00000,1.39815
19.39200,0.05000,1.29712,0.00000,1.39712
19.39300,0.05000,1.29609,0.00000,1.39609
19.39400,0.05000,1.29506,0.00000,1.39506
19.39500,0.05000,1.29403,0.00000,1.39403
19.39600,0.05000,1.29300,0.00000,1.39300
19.39700,0.05000,1.29197,0.00000,1.39197
19.39800,0.05000,1.29094,0.00000,1.39094
19.39900,0.05000,1.28991,0.00000,1.38991
19.40000,0.05000,1.28888,0.00000,1.38888
19.40100,0.05000,1.28785,0.00000,1.38785
19.40200,0.05000,1.28682,0.00000,1.38682
19.40300,0.05000,1.28578,0.00000,1.38578
19.40400,0.05000,1.28475,0.00000,1.38475
19.40500,0.05000,1.28372,0.00000,1.38372
19.40600,0.05000,1.28269,0.00000,1.38269
19.40700,0.05000,1.28166,0.00000,1.38166
19.40800,0.05000,1.28062,0.00000,1.38062
19.40900,0.05000,1.27959,0.00000,1.37959
19.41000,0.05000,1.27856,0.00000,1.37856
19.41100,0.05000,1.27752,0.00000,1.37752
19.41200,0.05000,1.27649,0.00000,1.37649
19.41300,0.05000,1.27545,0.00000,1.37545
19.41400,0.05000,1.27442,0.00000,1.37442
19.41500,0.05000,1.27339,0.00000,1.37339
19.41600,0.05000,1.27235,0.00000,1.37235
19.41700,0.05000,1.27132,0.00000,1.37132
19.41800,0.05000,1.27028,0.00000,1.37028
19.41900,0.05000,1.26924,0.00000,1.36924
19.42000,0.05000,1.26821,0.00000,1.36821
19.42100,0.05000,1.26717,0.00000,1.36717
19.42200,0.05000,1.26614,0.00000,1.36614
19.42300,0.05000,1.26510,0.00000,1.36510
19.42400,0.05000,1.26406,0.00000,1.36406
19.42500,0.05000,1.26303,0.00000,1.36303
19.42600,0.05000,1.26199,0.00000,1.36199
19.42700,0.05000,1.26095,0.00000,1.36095
19.42800,0.05000,1.25992,0.00000,1.35992
19.42900,0.05000,1.25888,0.00000,1.35888
19.43000,0.05000,1.25784,0.00000,1.35784
19.43100,0.05000,1.25680,0.00000,1.35680
19.43200,0.05000,1.25576,0.00000,1.35576
19.43300,0.05000,1.25473,0.00000,1.35473
19.43400,0.05000,1.25369,0.00000,1.35369
19.43500,0.05000,1.25265,0.00000,1.35265
19.43600,0.05000,1.25161,0.00000,1.35161
19.43700,0.05000,1.25057,0.00000,1.35057
19.43800,0.05000,1.24953,0.00000,1.34953
19.43900,0.05000,1.24849,0.00000,1.34849
19.44000,0.05000,1.24745,0.00000,1.34745
19.44100,0.05000,1.24641,0.00000,1.34641
19.44200,0.05000,1.24537,0.00000,1.34537
19.44300,0.05000,1.24433,0.00000,1.34433
19.44400,0.05000,1.24329,0.00000,1.34329
19.44500,0.05000,1.24225,0.00000,1.34225
19.44600,0.05000,1.24121,0.00000,1.34121
19.44700,0.05000,1.24017,0.00000,1.34017
19.44800,0.05000,1.23913,0.00000,1.33913
19.44900,0.05000,1.23808,0.00000,1.33808
19.45000,0.05000,1.23704,0.00000,1.33704
19.45100,0.05000,1.23600,0.00000,1.33600
19.45200,0.05000,1.23496,0.00000,1.33496
19.45300,0.05000,1.23392,0.00000,1.33392
19.45400,0.05000,1.23287,0.00000,1.33287
19.45500,0.05000,1.23183,0.00000,1.33183
19.45600,0.05000,1.23079,0.00000,1.33079
19.45700,0.05000,1.22974,0.00000,1.32974
19.45800,0.05000,1.22870,0.00000,1.32870
19.45900,0.05000,1.22766,0.00000,1.32766
19.46000,0.05000,1.22661,0.00000,1.32661
19.46100,0.05000,1.22557,0.00000,1.32557
19.46200,0.05000,1.22453,0.00000,1.32453
19.46300,0.05000,1.22348,0.00000,1.32348
19.46400,0.05000,1.22244,0.00000,1.32244
19.46500,0.05000,1.22139,0.00000,1.32139
19.46600,0.05000,1.22035,0.00000,1.32035
19.46700,0.05000,1.21930,0.00000,1.31930
19.46800,0.05000,1.21826,0.00000,1.31826
19.46900,0.05000,1.21721,0.00000,1.31721
19.47000,0.05000,1.21617,0.00000,1.31617
19.47100,0.05000,1.21512,0.00000,1.31512
19.47200,0.05000,1.21408,0.00000,1.31408
19.47300,0.05000,1.21303,0.00000,1.31303
19.47400,0.05000,1.21199,0.00000,1.31199
19.47500,0.05000,1.21094,0.00000,1.31094
19.47600,0.05000,1.20989,0.00000,1.30989
19.47700,0.05000,1.20885,0.00000,1.30885
19.47800,0.05000,1.20780,0.00000,1.30780
19.47900,0.05000,1.20675,0.00000,1.30675
19.48000,0.05000,1.20571,0.00000,1.30571
19.48100,0.05000,1.20466,0.00000,1.30466
19.48200,0.05000,1.20361,0.00000,1.30361
19.48300,0.05000,1.20257,0.00000,1.30257
19.48400,0.05000,1.20152,0.00000,1.30152
19.48500,0.05000,1.20047,0.00000,1.30047
19.48600,0.05000,1.19942,0.00000,1.29942
19.48700,0.05000,1.19837,0.00000,1.29837
19.48800,0.05000,1.19733,0.00000,1.29733
19.48900,0.05000,1.19628,0.00000,1.29628
19.49000,0.05000,1.19523,0.00000,1.29523
19.49100,0.05000,1.19418,0.00000,1.29418
19.49200,0.05000,1.19313,0.00000,1.29313
19.49300,0.05000,1.19208,0.00000,1.29208
19.49400,0.05000,1.19103,0.00000,1.29103
19.49500,0.05000,1.18999,0.00000,1.28999
19.49600,0.05000,1.18894,0.00000,1.28894
19.49700,0.05000,1.18789,0.00000,1.28789
19.49800,0.05000,1.18684,0.00000,1.28684
19.49900,0.05000,1.18579,0.00000,1.28579
19.50000,0.05000,1.18474,0.00000,1.28474
19.50100,0.05000,1.18369,0.00000,1.28369
19.50200,0.05000,1.18264,0.00000,1.28264
19.50300,0.05000,1.18159,0.00000,1.28159
19.50400,0.05000,1.18054,0.00000,1.28054
19.50500,0.05000,1.17949,0.00000,1.27949
19.50600,0.05000,1.17844,0.00000,1.27844
